"VALUE_NAME","RAR_CATEGORY","VEHICLE_COMM_CATEG","VEHICLE_BRAND","COMMERCIAL_DESCRIPTION","COUNT(*)"
"ARGES","AUTOTURISM","M1","DAEWOO","MATIZ","1139"
"ARGES","AUTOTURISM","M1","DAEWOO","NEXIA","9"
"ARGES","AUTOTURISM","M1","DAEWOO","NUBIRA","16"
"ARGES","AUTOTURISM","M1","DAEWOO","NUBIRA II","44"
"ARGES","AUTOTURISM","M1","DAEWOO","TACUMA","2"
"ARGES","AUTOTURISM","M1","DAEWOO","TICO","29"
"ARGES","AUTOTURISM","M1","DAEWOO","","7952"
"ARGES","AUTOTURISM","M1","DAF","","2"
"ARGES","AUTOTURISM","M1","DAIHATSU","CUORE","10"
"ARGES","AUTOTURISM","M1","DAIHATSU","FEROZA","22"
"ARGES","AUTOTURISM","M1","DAIHATSU","GRAN MOVE","1"
"ARGES","AUTOTURISM","M1","DAIHATSU","MOVE","4"
"ARGES","AUTOTURISM","M1","DAIHATSU","SIRION","2"
"ARGES","AUTOTURISM","M1","DAIHATSU","TERIOS","15"
"ARGES","AUTOTURISM","M1","DAIHATSU","YRV 4WD","1"
"ARGES","AUTOTURISM","M1","DAIHATSU","","4"
"ARGES","AUTOTURISM","M1","DATSUN","","4"
"ARGES","AUTOTURISM","M1","DODGE","AVENGER","1"
"ARGES","AUTOTURISM","M1","DODGE","CALIBER","19"
"ARGES","AUTOTURISM","M1","DODGE","ER(CALIBER)","1"
"ARGES","AUTOTURISM","M1","DODGE","JOURNEY","1"
"ARGES","AUTOTURISM","M1","DODGE","NITRO","7"
"ARGES","AUTOTURISM","M1","DODGE","","7"
"ARGES","AUTOTURISM","M1","FERRARI","430","1"
"ARGES","AUTOTURISM","M1","FERRARI","458","1"
"ARGES","AUTOTURISM","M1","FERRARI","CALIFORNIA","1"
"ARGES","AUTOTURISM","M1","FERRARI","","1"
"ARGES","AUTOTURISM","M1","FIAT","1300","1"
"ARGES","AUTOTURISM","M1","FIAT","500","20"
"ARGES","AUTOTURISM","M1","FIAT","500 ABARTH","2"
"ARGES","AUTOTURISM","M1","FIAT","500 L","1"
"ARGES","AUTOTURISM","M1","FIAT","500L","1"
"ARGES","AUTOTURISM","M1","FIAT","850","1"
"ARGES","AUTOTURISM","M1","FIAT","ALBEA","352"
"ARGES","AUTOTURISM","M1","FIAT","BARCHETTA","4"
"ARGES","AUTOTURISM","M1","FIAT","BRAVA","61"
"ARGES","AUTOTURISM","M1","FIAT","BRAVO","95"
"ARGES","AUTOTURISM","M1","FIAT","CINQUECENTO","10"
"ARGES","AUTOTURISM","M1","FIAT","COUPE","3"
"ARGES","AUTOTURISM","M1","FIAT","CROMA","8"
"ARGES","AUTOTURISM","M1","FIAT","DOBLO","140"
"ARGES","AUTOTURISM","M1","FIAT","DUCATO","6"
"ARGES","AUTOTURISM","M1","FIAT","FIAT 500","9"
"ARGES","AUTOTURISM","M1","FIAT","FIORINO","3"
"ARGES","AUTOTURISM","M1","FIAT","FREEMONT","2"
"ARGES","AUTOTURISM","M1","FIAT","IDEA","2"
"ARGES","AUTOTURISM","M1","FIAT","LINEA","138"
"ARGES","AUTOTURISM","M1","FIAT","MARE","1"
"ARGES","AUTOTURISM","M1","FIAT","MAREA","5"
"ARGES","AUTOTURISM","M1","FIAT","MAREA WEEKEND","16"
"ARGES","AUTOTURISM","M1","FIAT","MAREA WEKEEND","1"
"ARGES","AUTOTURISM","M1","FIAT","MAREEA","1"
"ARGES","AUTOTURISM","M1","FIAT","MARENGO","1"
"ARGES","AUTOTURISM","M1","FIAT","MULTIPLA","2"
"ARGES","AUTOTURISM","M1","FIAT","PALIO","7"
"ARGES","AUTOTURISM","M1","FIAT","PALIO WEEKEND","15"
"ARGES","AUTOTURISM","M1","FIAT","PANDA","109"
"ARGES","AUTOTURISM","M1","FIAT","PANDA 4 X 4","9"
"ARGES","AUTOTURISM","M1","FIAT","PANDA 4X4","1"
"ARGES","AUTOTURISM","M1","FIAT","PUNTO","723"
"ARGES","AUTOTURISM","M1","FIAT","PUNTO 55","23"
"ARGES","AUTOTURISM","M1","FIAT","PUNTO 75","2"
"ARGES","AUTOTURISM","M1","FIAT","PUNTO ELX 16X","3"
"ARGES","AUTOTURISM","M1","FIAT","QUBO","1"
"ARGES","AUTOTURISM","M1","FIAT","SCUDO","14"
"ARGES","AUTOTURISM","M1","FIAT","SEDICI","18"
"ARGES","AUTOTURISM","M1","FIAT","SEICENTO","12"
"ARGES","AUTOTURISM","M1","FIAT","STILO","189"
"ARGES","AUTOTURISM","M1","FIAT","STILO SW","21"
"ARGES","AUTOTURISM","M1","FIAT","TEMPRA","1"
"ARGES","AUTOTURISM","M1","FIAT","TIPO","5"
"ARGES","AUTOTURISM","M1","FIAT","ULYSSE","9"
"ARGES","AUTOTURISM","M1","FIAT","UNO","5"
"ARGES","AUTOTURISM","M1","FIAT","","813"
"ARGES","AUTOTURISM","M1","FORD","B-MAX","3"
"ARGES","AUTOTURISM","M1","FORD","C-MAX","24"
"ARGES","AUTOTURISM","M1","FORD","COURIER","5"
"ARGES","AUTOTURISM","M1","FORD","ESCAPE","1"
"ARGES","AUTOTURISM","M1","FORD","ESCORT","235"
"ARGES","AUTOTURISM","M1","FORD","ESCORT TOURNIER","1"
"ARGES","AUTOTURISM","M1","FORD","ESCORT TURNIER","19"
"ARGES","AUTOTURISM","M1","FORD","FIESTA","1276"
"ARGES","AUTOTURISM","M1","FORD","FOCUS","2149"
"ARGES","AUTOTURISM","M1","FORD","FOCUS C MAX","1"
"ARGES","AUTOTURISM","M1","FORD","FOCUS C-MAX","39"
"ARGES","AUTOTURISM","M1","FORD","FOCUS SPORT WAGON","1"
"ARGES","AUTOTURISM","M1","FORD","FOCUS ST","1"
"ARGES","AUTOTURISM","M1","FORD","FOCUS TOURNIER","11"
"ARGES","AUTOTURISM","M1","FORD","FOCUS TURNIER","102"
"ARGES","AUTOTURISM","M1","FORD","FUSION","164"
"ARGES","AUTOTURISM","M1","FORD","GALAXY","18"
"ARGES","AUTOTURISM","M1","FORD","GRANADA","1"
"ARGES","AUTOTURISM","M1","FORD","GRAND C-MAX","3"
"ARGES","AUTOTURISM","M1","FORD","KA","394"
"ARGES","AUTOTURISM","M1","FORD","KUGA","37"
"ARGES","AUTOTURISM","M1","FORD","MAVERICK","3"
"ARGES","AUTOTURISM","M1","FORD","MONDEO","503"
"ARGES","AUTOTURISM","M1","FORD","MONDEO 2.0TD","3"
"ARGES","AUTOTURISM","M1","FORD","MONDEO TURNIER","12"
"ARGES","AUTOTURISM","M1","FORD","ORION","2"
"ARGES","AUTOTURISM","M1","FORD","PROBE","1"
"ARGES","AUTOTURISM","M1","FORD","PUMA","15"
"ARGES","AUTOTURISM","M1","FORD","S-MAX","6"
"ARGES","AUTOTURISM","M1","FORD","SCORPIO","3"
"ARGES","AUTOTURISM","M1","FORD","SIERRA","11"
"ARGES","AUTOTURISM","M1","FORD","SIERRA 2.5D","1"
"ARGES","AUTOTURISM","M1","FORD","SIERRA TOURNIER","1"
"ARGES","AUTOTURISM","M1","FORD","STREET KA","9"
"ARGES","AUTOTURISM","M1","FORD","TAUNUS","2"
"ARGES","AUTOTURISM","M1","FORD","TOURNEO CONNECT","13"
"ARGES","AUTOTURISM","M1","FORD","TRANSIT","23"
"ARGES","AUTOTURISM","M1","FORD","TRANSIT 100","1"
"ARGES","AUTOTURISM","M1","FORD","TRANSIT 115","1"
"ARGES","AUTOTURISM","M1","FORD","TRANSIT 85T300","1"
"ARGES","AUTOTURISM","M1","FORD","TRANSIT CONECT","1"
"ARGES","AUTOTURISM","M1","FORD","TRANSIT CONNECT","2"
"ARGES","AUTOTURISM","M1","FORD","TRANSIT/TURNEO","2"
"ARGES","AUTOTURISM","M1","FORD","","1384"
"ARGES","AUTOTURISM","M1","FSO","","2"
"ARGES","AUTOTURISM","M1","GAZ","VOLGA","1"
"ARGES","AUTOTURISM","M1","GAZ","","1"
"ARGES","AUTOTURISM","M1","GEELY","CK 1.3","1"
"ARGES","AUTOTURISM","M1","GEELY","CK1.3","1"
"ARGES","AUTOTURISM","M1","GEELY","CK1.5","1"
"ARGES","AUTOTURISM","M1","GEELY","","8"
"ARGES","AUTOTURISM","M1","GEO","","1"
"ARGES","AUTOTURISM","M1","GMC","","1"
"ARGES","AUTOTURISM","M1","GWM","HOVER","3"
"ARGES","AUTOTURISM","M1","GWM","HOVER PI","1"
"ARGES","AUTOTURISM","M1","HONDA","ACCORD","41"
"ARGES","AUTOTURISM","M1","HONDA","ACCORD SEDAN","30"
"ARGES","AUTOTURISM","M1","HONDA","ACCORD TOURER","2"
"ARGES","AUTOTURISM","M1","HONDA","CIVIC","34"
"ARGES","AUTOTURISM","M1","HONDA","CIVIC 3DR","6"
"ARGES","AUTOTURISM","M1","HONDA","CIVIC 4D","2"
"ARGES","AUTOTURISM","M1","HONDA","CIVIC 4DR","40"
"ARGES","AUTOTURISM","M1","HONDA","CIVIC 4DR ( HYBRID )","1"
"ARGES","AUTOTURISM","M1","HONDA","CIVIC 4DR HYBRID","9"
"ARGES","AUTOTURISM","M1","HONDA","CIVIC 5DR","67"
"ARGES","AUTOTURISM","M1","HONDA","CIVIC AERODECK","1"
"ARGES","AUTOTURISM","M1","HONDA","CIVIC COUPE CRX","1"
"ARGES","AUTOTURISM","M1","HONDA","CIVIC CRX","2"
"ARGES","AUTOTURISM","M1","HONDA","CR-V","77"
"ARGES","AUTOTURISM","M1","HONDA","CRX","2"
"ARGES","AUTOTURISM","M1","HONDA","FR-V","1"
"ARGES","AUTOTURISM","M1","HONDA","HR-V","6"
"ARGES","AUTOTURISM","M1","HONDA","HRV","1"
"ARGES","AUTOTURISM","M1","HONDA","INSIGHT","2"
"ARGES","AUTOTURISM","M1","HONDA","JAZZ","26"
"ARGES","AUTOTURISM","M1","HONDA","LEGEND","1"
"ARGES","AUTOTURISM","M1","HONDA","PRELUDE","1"
"ARGES","AUTOTURISM","M1","HONDA","STREAM","2"
"ARGES","AUTOTURISM","M1","HONDA","","52"
"ARGES","AUTOTURISM","M1","HUMMER","","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","ACCENT","529"
"ARGES","AUTOTURISM","M1","HYUNDAI","ACCENT RS","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","ATOS","15"
"ARGES","AUTOTURISM","M1","HYUNDAI","ATOS PRIME","2"
"ARGES","AUTOTURISM","M1","HYUNDAI","ATOS-PRIME","7"
"ARGES","AUTOTURISM","M1","HYUNDAI","COUPE","20"
"ARGES","AUTOTURISM","M1","HYUNDAI","ELANTRA","33"
"ARGES","AUTOTURISM","M1","HYUNDAI","ELANTRA SEDAN 2.0 CRDI","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","EXCEL","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","GALLOPER","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","GETZ","30"
"ARGES","AUTOTURISM","M1","HYUNDAI","GRANDEUR","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","H-1","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","I 30","46"
"ARGES","AUTOTURISM","M1","HYUNDAI","I 30 CW","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","I 30/ I 30 CW","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","I10","52"
"ARGES","AUTOTURISM","M1","HYUNDAI","I20","52"
"ARGES","AUTOTURISM","M1","HYUNDAI","I30","73"
"ARGES","AUTOTURISM","M1","HYUNDAI","I40","6"
"ARGES","AUTOTURISM","M1","HYUNDAI","IX20","2"
"ARGES","AUTOTURISM","M1","HYUNDAI","IX35","53"
"ARGES","AUTOTURISM","M1","HYUNDAI","LANTRA","8"
"ARGES","AUTOTURISM","M1","HYUNDAI","MATRIX","2"
"ARGES","AUTOTURISM","M1","HYUNDAI","PONY","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","S COUPE","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","SANTA FE","31"
"ARGES","AUTOTURISM","M1","HYUNDAI","SANTAMO","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","SONATA","10"
"ARGES","AUTOTURISM","M1","HYUNDAI","TRAJET","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","TUCSON","106"
"ARGES","AUTOTURISM","M1","HYUNDAI","TUCSON IX 35","2"
"ARGES","AUTOTURISM","M1","HYUNDAI","XG 30","1"
"ARGES","AUTOTURISM","M1","HYUNDAI","","286"
"ARGES","AUTOTURISM","M1","IJ","","1"
"ARGES","AUTOTURISM","M1","INFINITI","","13"
"ARGES","AUTOTURISM","M1","INNOCENTI","","3"
"ARGES","AUTOTURISM","M1","ISUZU","","3"
"ARGES","AUTOTURISM","M1","IVECO","","2"
"ARGES","AUTOTURISM","M1","JAGUAR","S-TYPE","4"
"ARGES","AUTOTURISM","M1","JAGUAR","X-TYPE 2.0D","3"
"ARGES","AUTOTURISM","M1","JAGUAR","X-TYPE 2.0D SPORT","3"
"ARGES","AUTOTURISM","M1","JAGUAR","X-TYPE 2.2D","3"
"ARGES","AUTOTURISM","M1","JAGUAR","XF","19"
"ARGES","AUTOTURISM","M1","JAGUAR","XJ","4"
"ARGES","AUTOTURISM","M1","JAGUAR","XK","1"
"ARGES","AUTOTURISM","M1","JAGUAR","","8"
"ARGES","AUTOTURISM","M1","JEEP","CHEROKEE","2"
"ARGES","AUTOTURISM","M1","JEEP","GRAND CHEROKEE","1"
"ARGES","AUTOTURISM","M1","JEEP","WRANGLER","2"
"ARGES","AUTOTURISM","M1","JEEP","","45"
"ARGES","AUTOTURISM","M1","KIA","CARENS","6"
"ARGES","AUTOTURISM","M1","KIA","CARNIVAL","3"
"ARGES","AUTOTURISM","M1","KIA","CEE'D","522"
"ARGES","AUTOTURISM","M1","KIA","CEED","12"
"ARGES","AUTOTURISM","M1","KIA","CEE`D","6"
"ARGES","AUTOTURISM","M1","KIA","CERATO","30"
"ARGES","AUTOTURISM","M1","KIA","MAGENTIS","4"
"ARGES","AUTOTURISM","M1","KIA","OPTIMA","1"
"ARGES","AUTOTURISM","M1","KIA","PICANTO","17"
"ARGES","AUTOTURISM","M1","KIA","PRIDE","2"
"ARGES","AUTOTURISM","M1","KIA","RIO","85"
"ARGES","AUTOTURISM","M1","KIA","SEPHIA","8"
"ARGES","AUTOTURISM","M1","KIA","SHUMA","1"
"ARGES","AUTOTURISM","M1","KIA","SHUMA II","6"
"ARGES","AUTOTURISM","M1","KIA","SORENTO","3"
"ARGES","AUTOTURISM","M1","KIA","SPORTAGE","73"
"ARGES","AUTOTURISM","M1","KIA","VENGA","1"
"ARGES","AUTOTURISM","M1","KIA","","115"
"ARGES","AUTOTURISM","M1","LADA","1200","1"
"ARGES","AUTOTURISM","M1","LADA","4X4","3"
"ARGES","AUTOTURISM","M1","LADA","","146"
"ARGES","AUTOTURISM","M1","LADA-VAZ","LADA 111","1"
"ARGES","AUTOTURISM","M1","LADA-VAZ","NIVA","15"
"ARGES","AUTOTURISM","M1","LADA-VAZ","","21"
"ARGES","AUTOTURISM","M1","LANCIA","DEDRA","3"
"ARGES","AUTOTURISM","M1","LANCIA","DELTA","10"
"ARGES","AUTOTURISM","M1","LANCIA","DELTA HF INTEGRALE","1"
"ARGES","AUTOTURISM","M1","LANCIA","KAPPA","2"
"ARGES","AUTOTURISM","M1","LANCIA","LANCIA Y","2"
"ARGES","AUTOTURISM","M1","LANCIA","LYBRA","11"
"ARGES","AUTOTURISM","M1","LANCIA","LYBRA 1.9 JTD","1"
"ARGES","AUTOTURISM","M1","LANCIA","THEMA","3"
"ARGES","AUTOTURISM","M1","LANCIA","THESIS","1"
"ARGES","AUTOTURISM","M1","LANCIA","Y","11"
"ARGES","AUTOTURISM","M1","LANCIA","Y10","1"
"ARGES","AUTOTURISM","M1","LANCIA","YPSILON","9"
"ARGES","AUTOTURISM","M1","LANCIA","Z","3"
"ARGES","AUTOTURISM","M1","LANCIA","","41"
"ARGES","AUTOTURISM","M1","LAND ROVER","FREELANDER","18"
"ARGES","AUTOTURISM","M1","LAND ROVER","","40"
"ARGES","AUTOTURISM","M1","LEXUS","CT200H","2"
"ARGES","AUTOTURISM","M1","LEXUS","GS300","3"
"ARGES","AUTOTURISM","M1","LEXUS","GS450H","2"
"ARGES","AUTOTURISM","M1","LEXUS","IS 200","1"
"ARGES","AUTOTURISM","M1","LEXUS","IS 250","1"
"ARGES","AUTOTURISM","M1","LEXUS","IS200","1"
"ARGES","AUTOTURISM","M1","LEXUS","IS220D","12"
"ARGES","AUTOTURISM","M1","LEXUS","IS250","4"
"ARGES","AUTOTURISM","M1","LEXUS","LS460","1"
"ARGES","AUTOTURISM","M1","LEXUS","NX300H","1"
"ARGES","AUTOTURISM","M1","LEXUS","RX 450 H","1"
"ARGES","AUTOTURISM","M1","LEXUS","RX300","1"
"ARGES","AUTOTURISM","M1","LEXUS","RX350","1"
"ARGES","AUTOTURISM","M1","LEXUS","RX400H","6"
"ARGES","AUTOTURISM","M1","LEXUS","","10"
"ARGES","AUTOTURISM","M1","LINCOLN","ROYALE","2"
"ARGES","AUTOTURISM","M1","LOTUS","ELISE","1"
"ARGES","AUTOTURISM","M1","LTI","","2"
"ARGES","AUTOTURISM","M1","LUAZ","","2"
"ARGES","AUTOTURISM","M1","M461","","1"
"ARGES","AUTOTURISM","M1","MARUTI","ALTO","1"
"ARGES","AUTOTURISM","M1","MARUTI","GYPSY","1"
"ARGES","AUTOTURISM","M1","MASERATI","GHIBLI","1"
"ARGES","AUTOTURISM","M1","MASERATI","GRANDSPORT","1"
"ARGES","AUTOTURISM","M1","MASERATI","QUATTROPORTE","1"
"ARGES","AUTOTURISM","M1","MAZDA","121","5"
"ARGES","AUTOTURISM","M1","MAZDA","2","8"
"ARGES","AUTOTURISM","M1","MAZDA","3","14"
"ARGES","AUTOTURISM","M1","MAZDA","323","28"
"ARGES","AUTOTURISM","M1","MAZDA","323 F","2"
"ARGES","AUTOTURISM","M1","MAZDA","323 S","2"
"ARGES","AUTOTURISM","M1","MAZDA","323C","3"
"ARGES","AUTOTURISM","M1","MAZDA","323F","13"
"ARGES","AUTOTURISM","M1","MAZDA","5","1"
"ARGES","AUTOTURISM","M1","MAZDA","6","13"
"ARGES","AUTOTURISM","M1","MAZDA","6 MPS","1"
"ARGES","AUTOTURISM","M1","MAZDA","626","7"
"ARGES","AUTOTURISM","M1","MAZDA","CX-5","2"
"ARGES","AUTOTURISM","M1","MAZDA","CX-7","25"
"ARGES","AUTOTURISM","M1","MAZDA","DEMIO","1"
"ARGES","AUTOTURISM","M1","MAZDA","MAZDA 2","35"
"ARGES","AUTOTURISM","M1","MAZDA","MAZDA 3","43"
"ARGES","AUTOTURISM","M1","MAZDA","MAZDA 5","1"
"ARGES","AUTOTURISM","M1","MAZDA","MAZDA 6","16"
"ARGES","AUTOTURISM","M1","MAZDA","MAZDA CX-5","4"
"ARGES","AUTOTURISM","M1","MAZDA","MAZDA MX-5","2"
"ARGES","AUTOTURISM","M1","MAZDA","MAZDA TRIBUTE","1"
"ARGES","AUTOTURISM","M1","MAZDA","MX 5","2"
"ARGES","AUTOTURISM","M1","MAZDA","MX-5","2"
"ARGES","AUTOTURISM","M1","MAZDA","MX-5 1.8I","1"
"ARGES","AUTOTURISM","M1","MAZDA","MX3","6"
"ARGES","AUTOTURISM","M1","MAZDA","PREMACY","3"
"ARGES","AUTOTURISM","M1","MAZDA","RX-8","1"
"ARGES","AUTOTURISM","M1","MAZDA","RX8","1"
"ARGES","AUTOTURISM","M1","MAZDA","XEDOS","1"
"ARGES","AUTOTURISM","M1","MAZDA","","52"
"ARGES","AUTOTURISM","M1","MAZDA-FORD","","1"
"ARGES","AUTOTURISM","M1","MCC","SMART","5"
"ARGES","AUTOTURISM","M1","MCC","","14"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","190","4"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","190D","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","190E","4"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","200","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","200 D","2"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","200E","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","207 D","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","230CE","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","240","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","240D","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","250 D","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","250D","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","280SE","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","300 D","2"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","300 E","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","300D","2"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A 140","37"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A 150","2"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A 160","21"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A 160 CDI","7"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A 170","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A 170 CDI","27"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A 180 CDI","6"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A 190","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A 200 CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A140","5"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A150","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A160","13"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A170","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A170 CDI","7"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A170CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","A190","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","B 150","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","B 170","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","B 180 CDI","12"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","B 200 CDI","3"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","B150","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","B180 CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","B180CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","B200 CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 180","12"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 180 COMPRESOR","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 180 KOMPRESSOR","11"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 180 T","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 200","8"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 200 CDI","24"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 200 KOMPRESSOR","17"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 200CDI","12"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 220","3"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 220 CDI","55"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 220CDI","6"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 230","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 230 D","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 270 CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 280","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 280 4MATIC","2"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C 320 CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C180","49"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C180 KOMPRESSOR","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C200","3"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C200 CDI","22"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C200 KOMPRESSOR","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C200CDI","16"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C200T KOMPRESSOR","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C220 CDI","2"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C220 DIESEL","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C220CDI","6"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C230","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C230 KOMPRESSOR","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","C320 CDI 4MATIC","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CL 500","3"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CL 500 4MATIC","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CL500","3"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CL63AMG","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLK 200 KOMPRESSOR","4"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLK 220 CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLK 270 CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLK 320","2"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLK200","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLK200 KOMPRESSOR","6"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLK230 KOMPRESSOR","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLS 320 CDI","11"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLS 350","3"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLS 55 AMG","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","CLS320CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E","3"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 200","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 200 CDI","23"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 200 KOMPRESSOR","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 220","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 220 CDI","38"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 220CDI","2"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 270 CDI","8"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 280 4MATIC","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 280 CDI","2"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 280 CDI 4MATIC","4"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 280CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 320 CDI","9"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 320 CDI 4MATIC","4"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E 400 CDI","1"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E200","5"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E200 KOMPRESSOR","2"
"ARGES","AUTOTURISM","M1","MERCEDES BENZ","E200CDI","7"
